500000028,33,2014-01-29,33,2014-02-12,,100000008,EUR,1405.39,1181,224.39,C,P,D
500000029,33,2014-01-30,33,2014-02-13,,100000004,EUR,761.24,639.7,121.54,N,I,I
500000030,33,2014-01-31,33,2014-02-14,,100000006,EUR,101299.22,85125.4,16173.82,P,I,D
500000031,33,2014-02-01,33,2014-02-15,,100000004,EUR,250.73,210.7,40.03,C,P,D
500000032,33,2014-02-02,33,2014-02-16,,100000006,EUR,10549.35,8865,1684.35,N,I,I
500000033,33,2014-02-03,33,2014-02-17,,100000009,EUR,195.16,164,31.16,N,I,I
500000034,33,2014-02-04,33,2014-02-18,,100000000,EUR,107100,90000,17100,N,I,I
500000035,33,2014-02-05,33,2014-02-19,,100000002,EUR,4415.73,3710.7,705.03,P,P,I
500000036,33,2014-02-06,33,2014-02-20,,100000003,EUR,325.94,273.9,52.04,X,I,I
500000037,33,2014-02-07,33,2014-02-21,,100000005,EUR,24220.07,20353,3867.07,P,P,D
500000038,33,2014-02-08,33,2014-02-22,,100000006,EUR,4499.87,3781.4,718.47,C,P,D
500000039,33,2014-02-09,33,2014-02-23,,100000006,EUR,2727.24,2291.8,435.44,C,P,D
500000040,33,2014-02-10,33,2014-02-24,,100000008,EUR,530.62,445.9,84.72,N,I,I
500000041,33,2014-02-11,33,2014-02-25,,100000004,EUR,803.25,675,128.25,C,P,D
500000042,33,2014-02-12,33,2014-02-26,,100000002,EUR,178.14,149.7,28.44,X,I,I
500000043,33,2014-02-13,33,2014-02-27,,100000005,EUR,871.55,732.4,139.15,P,P,D
500000044,33,2014-02-14,33,2014-02-28,,100000009,EUR,6543.8,5499,1044.8,C,P,D
500000045,33,2014-02-15,33,2014-02-28,,100000000,EUR,113032.74,94985.5,18047.24,C,P,D
500000046,33,2014-02-16,33,2014-03-01,,100000002,EUR,114.24,96,18.24,X,I,I
500000047,33,2014-02-17,33,2014-03-02,,100000008,EUR,521.22,438,83.22,C,P,D
500000048,33,2014-02-18,33,2014-03-03,,100000006,EUR,411.5,345.8,65.7,C,P,D
500000049,33,2014-02-19,33,2014-03-04,,100000005,EUR,11379.97,9563,1816.97,N,I,I
500000050,33,2014-02-20,33,2014-03-05,,100000026,EUR,26581.03,22337,4244.03,N,I,I
500000051,33,2014-02-21,33,2014-03-06,,100000025,EUR,9417.66,7914,1503.66,C,P,D
500000052,33,2014-02-22,33,2014-03-07,,100000022,EUR,5631.08,4732,899.08,X,I,I
500000053,33,2014-02-23,33,2014-03-08,,100000024,EUR,1405.39,1181,224.39,C,P,D
500000054,33,2014-02-24,33,2014-03-09,,100000024,EUR,761.24,639.7,121.54,P,I,I
500000055,33,2014-02-25,33,2014-03-10,,100000021,EUR,101299.22,85125.4,16173.82,C,P,D
500000056,33,2014-02-26,33,2014-03-11,,100000023,EUR,250.73,210.7,40.03,C,P,D
500000057,33,2014-02-27,33,2014-03-12,,100000019,EUR,10549.35,8865,1684.35,N,I,I
500000058,33,2014-02-28,33,2014-03-13,,100000026,EUR,195.16,164,31.16,X,I,I
500000059,33,2014-02-28,33,2014-03-14,,100000026,EUR,3972.22,3338,634.22,P,I,D
500000060,33,2014-03-01,33,2014-03-15,,100000025,EUR,3598.92,3024.3,574.62,P,P,I
500000061,33,2014-03-02,33,2014-03-16,,100000019,EUR,325.94,273.9,52.04,C,P,D
500000062,33,2014-03-03,33,2014-03-17,,100000022,EUR,24395,20500,3895,N,I,I
500000063,33,2014-03-04,33,2014-03-18,,100000024,EUR,5527.55,4645,882.55,P,I,D
500000064,33,2014-03-05,33,2014-03-19,,100000024,EUR,3459.33,2907,552.33,N,I,I
500000065,33,2014-03-06,33,2014-03-20,,100000021,EUR,852.04,716,136.04,C,P,D
500000066,33,2014-03-07,33,2014-03-21,,100000019,EUR,1916.5,1610.5,306,N,I,I
500000067,33,2014-03-08,33,2014-03-22,,100000022,EUR,178.14,149.7,28.44,C,P,D
500000068,33,2014-03-09,33,2014-03-23,,100000025,EUR,871.55,732.4,139.15,P,P,I
500000069,33,2014-03-10,33,2014-03-24,,100000026,EUR,1028.15,864,164.15,N,I,I
500000070,33,2014-03-11,33,2014-03-25,,100000026,EUR,5523.38,4641.5,881.88,X,I,I
500000071,33,2014-03-12,33,2014-03-26,,100000025,EUR,187.54,157.6,29.94,N,I,I
500000072,33,2014-03-13,33,2014-03-27,,100000024,EUR,521.22,438,83.22,N,I,I
500000073,33,2014-03-14,33,2014-03-28,,100000021,EUR,411.5,345.8,65.7,N,I,I
500000074,33,2014-03-15,33,2014-03-29,,100000022,EUR,11552.52,9708,1844.52,C,P,D
500000075,33,2014-03-16,33,2014-03-30,,100000023,EUR,26581.03,22337,4244.03,X,I,I
500000076,33,2014-03-17,33,2014-03-31,,100000023,EUR,9417.66,7914,1503.66,P,I,D
500000077,33,2014-03-18,33,2014-04-01,,100000023,EUR,5631.08,4732,899.08,C,P,D
500000078,33,2014-03-19,33,2014-04-02,,100000021,EUR,1405.39,1181,224.39,C,P,D
500000079,33,2014-03-20,33,2014-04-03,,100000019,EUR,761.24,639.7,121.54,N,I,I
500000080,33,2014-03-21,33,2014-04-04,,100000024,EUR,101299.22,85125.4,16173.82,P,I,D
500000081,33,2014-03-22,33,2014-04-05,,100000019,EUR,250.73,210.7,40.03,C,P,D
500000082,33,2014-03-23,33,2014-04-06,,100000024,EUR,10549.35,8865,1684.35,N,I,I
500000083,33,2014-03-24,33,2014-04-07,,100000026,EUR,195.16,164,31.16,C,P,D
500000084,33,2014-03-25,33,2014-04-08,,100000026,EUR,107100,90000,17100,C,P,D
500000085,33,2014-03-26,33,2014-04-09,,100000025,EUR,4415.73,3710.7,705.03,X,I,I
500000086,33,2014-03-27,33,2014-04-10,,100000023,EUR,325.94,273.9,52.04,C,P,D
500000087,33,2014-03-28,33,2014-04-11,,100000022,EUR,24220.07,20353,3867.07,X,I,I
500000088,33,2014-03-29,33,2014-04-12,,100000024,EUR,4499.87,3781.4,718.47,P,I,D
500000089,33,2014-03-30,33,2014-04-13,,100000024,EUR,2727.24,2291.8,435.44,N,I,I
500000090,33,2014-03-31,33,2014-04-14,,100000021,EUR,530.62,445.9,84.72,N,I,I
500000091,33,2014-04-01,33,2014-04-15,,100000019,EUR,803.25,675,128.25,N,I,I
500000092,33,2014-04-02,33,2014-04-16,,100000025,EUR,178.14,149.7,28.44,X,I,I
500000093,33,2014-04-03,33,2014-04-17,,100000022,EUR,871.55,732.4,139.15,X,I,I
500000094,33,2014-04-04,33,2014-04-18,,100000026,EUR,6543.8,5499,1044.8,C,P,D
500000095,33,2014-04-05,33,2014-04-19,,100000026,EUR,113032.74,94985.5,18047.24,X,I,I
500000096,33,2014-04-06,33,2014-04-20,,100000025,EUR,114.24,96,18.24,C,P,D
500000097,33,2014-04-07,33,2014-04-21,,100000021,EUR,521.22,438,83.22,P,P,D
500000098,33,2014-04-08,33,2014-04-22,,100000024,EUR,411.5,345.8,65.7,C,P,D
500000099,33,2014-04-09,33,2014-04-23,,100000022,EUR,11379.97,9563,1816.97,X,I,I
500000100,33,2014-04-10,33,2014-04-24,,100000012,EUR,26581.03,22337,4244.03,X,I,I
500000101,33,2014-04-11,33,2014-04-25,,100000011,EUR,9417.66,7914,1503.66,X,I,I
500000102,33,2014-04-12,33,2014-04-26,,100000015,EUR,5631.08,4732,899.08,P,I,I
500000103,33,2014-04-13,33,2014-04-27,,100000013,EUR,1405.39,1181,224.39,N,I,I
500000104,33,2014-04-14,33,2014-04-28,,100000013,EUR,761.24,639.7,121.54,C,P,D
500000105,33,2014-04-15,33,2014-04-29,,100000014,EUR,101299.22,85125.4,16173.82,X,I,I
500000106,33,2014-04-16,33,2014-04-30,,100000016,EUR,250.73,210.7,40.03,C,P,D
500000107,33,2014-04-17,33,2014-05-01,,100000017,EUR,10549.35,8865,1684.35,C,P,D
500000108,33,2014-04-18,33,2014-05-02,,100000018,EUR,195.16,164,31.16,P,I,D
500000109,33,2014-04-19,33,2014-05-03,,100000012,EUR,3972.22,3338,634.22,P,I,I
500000110,33,2014-04-20,33,2014-05-04,,100000011,EUR,3598.92,3024.3,574.62,P,I,D
500000111,33,2014-04-21,33,2014-05-05,,100000017,EUR,325.94,273.9,52.04,N,I,I
500000112,33,2014-04-22,33,2014-05-06,,100000015,EUR,24395,20500,3895,X,I,I
500000113,33,2014-04-23,33,2014-05-07,,100000013,EUR,5527.55,4645,882.55,N,I,I
500000114,33,2014-04-24,33,2014-05-08,,100000013,EUR,3459.33,2907,552.33,X,I,I
500000115,33,2014-04-25,33,2014-05-09,,100000014,EUR,852.04,716,136.04,P,I,I
500000116,33,2014-04-26,33,2014-05-10,,100000017,EUR,1916.5,1610.5,306,N,I,I
500000117,33,2014-04-27,33,2014-05-11,,100000015,EUR,178.14,149.7,28.44,P,P,D
500000118,33,2014-04-28,33,2014-05-12,,100000011,EUR,871.55,732.4,139.15,P,I,D
500000119,33,2014-04-29,33,2014-05-13,,100000018,EUR,1028.15,864,164.15,N,I,I
500000120,33,2014-04-30,33,2014-05-14,,100000012,EUR,5523.38,4641.5,881.88,X,I,I
500000121,33,2014-05-01,33,2014-05-15,,100000011,EUR,187.54,157.6,29.94,X,I,I
500000122,33,2014-05-02,33,2014-05-16,,100000013,EUR,521.22,438,83.22,N,I,I
500000123,33,2014-05-03,33,2014-05-17,,100000014,EUR,411.5,345.8,65.7,X,I,I
500000124,33,2014-05-04,33,2014-05-18,,100000015,EUR,11552.52,9708,1844.52,C,P,D
500000125,33,2014-05-05,33,2014-05-19,,100000016,EUR,26581.03,22337,4244.03,C,P,D
500000126,33,2014-05-06,33,2014-05-20,,100000016,EUR,9417.66,7914,1503.66,C,P,D
500000127,33,2014-05-07,33,2014-05-21,,100000016,EUR,5631.08,4732,899.08,C,P,D
500000128,33,2014-05-08,33,2014-05-22,,100000014,EUR,1405.39,1181,224.39,X,I,I
500000129,33,2014-05-09,33,2014-05-23,,100000017,EUR,761.24,639.7,121.54,C,P,D
500000130,33,2014-05-10,33,2014-05-24,,100000013,EUR,101299.22,85125.4,16173.82,C,P,D
500000131,33,2014-05-11,33,2014-05-25,,100000017,EUR,250.73,210.7,40.03,P,P,D
500000132,33,2014-05-12,33,2014-05-26,,100000013,EUR,10549.35,8865,1684.35,P,I,D
500000133,33,2014-05-13,33,2014-05-27,,100000018,EUR,195.16,164,31.16,C,P,D
500000134,33,2014-05-14,33,2014-05-28,,100000012,EUR,107100,90000,17100,P,P,I
500000135,33,2014-05-15,33,2014-05-29,,100000011,EUR,4415.73,3710.7,705.03,N,I,I
500000136,33,2014-05-16,33,2014-05-30,,100000016,EUR,325.94,273.9,52.04,X,I,I
500000137,33,2014-05-17,33,2014-05-31,,100000015,EUR,24220.07,20353,3867.07,P,I,D
500000138,33,2014-05-18,33,2014-06-01,,100000013,EUR,4499.87,3781.4,718.47,C,P,D
500000139,33,2014-05-19,33,2014-06-02,,100000013,EUR,2727.24,2291.8,435.44,P,P,D
500000140,33,2014-05-20,33,2014-06-03,,100000014,EUR,530.62,445.9,84.72,C,P,D
500000141,33,2014-05-21,33,2014-06-04,,100000017,EUR,803.25,675,128.25,P,I,I
500000142,33,2014-05-22,33,2014-06-05,,100000011,EUR,178.14,149.7,28.44,P,I,D
500000143,33,2014-05-23,33,2014-06-06,,100000015,EUR,871.55,732.4,139.15,P,P,I
500000144,33,2014-05-24,33,2014-06-07,,100000018,EUR,6543.8,5499,1044.8,X,I,I
500000145,33,2014-05-25,33,2014-06-08,,100000012,EUR,113032.74,94985.5,18047.24,P,I,D
500000146,33,2014-05-26,33,2014-06-09,,100000011,EUR,114.24,96,18.24,P,P,I
500000147,33,2014-05-27,33,2014-06-10,,100000014,EUR,521.22,438,83.22,N,I,I
500000148,33,2014-05-28,33,2014-06-11,,100000013,EUR,411.5,345.8,65.7,C,P,D
500000149,33,2014-05-29,33,2014-06-12,,100000015,EUR,11379.97,9563,1816.97,C,P,D
500000150,33,2014-05-30,33,2014-06-13,,100000028,EUR,26581.03,22337,4244.03,P,P,I
500000151,33,2014-05-31,33,2014-06-14,,100000030,EUR,9417.66,7914,1503.66,C,P,D
500000152,33,2014-06-01,33,2014-06-15,,100000031,EUR,5631.08,4732,899.08,N,I,I
500000153,33,2014-06-02,33,2014-06-16,,100000032,EUR,1405.39,1181,224.39,N,I,I
500000154,33,2014-06-03,33,2014-06-17,,100000032,EUR,761.24,639.7,121.54,C,P,D
500000155,33,2014-06-04,33,2014-06-18,,100000033,EUR,101299.22,85125.4,16173.82,C,P,D
500000156,33,2014-06-05,33,2014-06-19,,100000034,EUR,250.73,210.7,40.03,X,I,I
500000157,33,2014-06-06,33,2014-06-20,,100000035,EUR,10549.35,8865,1684.35,X,I,I
500000158,33,2014-06-07,33,2014-06-21,,100000027,EUR,195.16,164,31.16,X,I,I
500000159,33,2014-06-08,33,2014-06-22,,100000028,EUR,3972.22,3338,634.22,P,I,I
500000160,33,2014-06-09,33,2014-06-23,,100000030,EUR,3598.92,3024.3,574.62,X,I,I
500000161,33,2014-06-10,33,2014-06-24,,100000035,EUR,325.94,273.9,52.04,X,I,I
500000162,33,2014-06-11,33,2014-06-25,,100000031,EUR,24395,20500,3895,P,P,I
500000163,33,2014-06-12,33,2014-06-26,,100000032,EUR,5527.55,4645,882.55,C,P,D
500000164,33,2014-06-13,33,2014-06-27,,100000032,EUR,3459.33,2907,552.33,X,I,I
500000165,33,2014-06-14,33,2014-06-28,,100000033,EUR,852.04,716,136.04,X,I,I
500000166,33,2014-06-15,33,2014-06-29,,100000035,EUR,1916.5,1610.5,306,C,P,D
500000167,33,2014-06-16,33,2014-06-30,,100000031,EUR,178.14,149.7,28.44,X,I,I
500000168,33,2014-06-17,33,2014-07-01,,100000030,EUR,871.55,732.4,139.15,N,I,I
500000169,33,2014-06-18,33,2014-07-02,,100000027,EUR,1028.15,864,164.15,N,I,I
500000170,33,2014-06-19,33,2014-07-03,,100000028,EUR,5523.38,4641.5,881.88,C,P,D
500000171,33,2014-06-20,33,2014-07-04,,100000030,EUR,187.54,157.6,29.94,X,I,I
500000172,33,2014-06-21,33,2014-07-05,,100000032,EUR,521.22,438,83.22,P,P,I
500000173,33,2014-06-22,33,2014-07-06,,100000033,EUR,411.5,345.8,65.7,X,I,I
500000174,33,2014-06-23,33,2014-07-07,,100000031,EUR,11552.52,9708,1844.52,C,P,D
500000175,33,2014-06-24,33,2014-07-08,,100000034,EUR,26581.03,22337,4244.03,N,I,I
500000176,33,2014-06-25,33,2014-07-09,,100000034,EUR,9417.66,7914,1503.66,C,P,D
500000177,33,2014-06-26,33,2014-07-10,,100000034,EUR,5631.08,4732,899.08,C,P,D
500000178,33,2014-06-27,33,2014-07-11,,100000033,EUR,1405.39,1181,224.39,P,I,D
500000179,33,2014-06-28,33,2014-07-12,,100000035,EUR,761.24,639.7,121.54,C,P,D
500000180,33,2014-06-29,33,2014-07-13,,100000032,EUR,101299.22,85125.4,16173.82,X,I,I
500000181,33,2014-06-30,33,2014-07-14,,100000035,EUR,250.73,210.7,40.03,C,P,D
500000182,33,2014-07-01,33,2014-07-15,,100000032,EUR,10549.35,8865,1684.35,X,I,I
500000183,33,2014-07-02,33,2014-07-16,,100000027,EUR,195.16,164,31.16,P,I,I
500000184,33,2014-07-03,33,2014-07-17,,100000028,EUR,107100,90000,17100,P,P,D
500000185,33,2014-07-04,33,2014-07-18,,100000030,EUR,4415.73,3710.7,705.03,C,P,D
500000186,33,2014-07-05,33,2014-07-19,,100000034,EUR,325.94,273.9,52.04,N,I,I
500000187,33,2014-07-06,33,2014-07-20,,100000031,EUR,24220.07,20353,3867.07,P,P,I
500000188,33,2014-07-07,33,2014-07-21,,100000032,EUR,4499.87,3781.4,718.47,P,I,D
500000189,33,2014-07-08,33,2014-07-22,,100000032,EUR,2727.24,2291.8,435.44,N,I,I
500000190,33,2014-07-09,33,2014-07-23,,100000033,EUR,530.62,445.9,84.72,P,I,I
500000191,33,2014-07-10,33,2014-07-24,,100000035,EUR,803.25,675,128.25,C,P,D
500000192,33,2014-07-11,33,2014-07-25,,100000030,EUR,178.14,149.7,28.44,P,P,D
500000193,33,2014-07-12,33,2014-07-26,,100000031,EUR,871.55,732.4,139.15,X,I,I
500000194,33,2014-07-13,33,2014-07-27,,100000027,EUR,6543.8,5499,1044.8,C,P,D
500000195,33,2014-07-14,33,2014-07-28,,100000028,EUR,113032.74,94985.5,18047.24,N,I,I
500000196,33,2014-07-15,33,2014-07-29,,100000030,EUR,114.24,96,18.24,C,P,D
500000197,33,2014-07-16,33,2014-07-30,,100000033,EUR,521.22,438,83.22,X,I,I
500000198,33,2014-07-17,33,2014-07-31,,100000032,EUR,411.5,345.8,65.7,P,P,I
500000199,33,2014-07-18,33,2014-08-01,,100000031,EUR,11379.97,9563,1816.97,X,I,I
500000200,33,2014-07-19,33,2014-08-02,,100000044,EUR,26581.03,22337,4244.03,N,I,I
500000201,33,2014-07-20,33,2014-08-03,,100000036,EUR,9417.66,7914,1503.66,N,I,I
500000202,33,2014-07-21,33,2014-08-04,,100000038,EUR,5631.08,4732,899.08,X,I,I
500000203,33,2014-07-22,33,2014-08-05,,100000037,EUR,1405.39,1181,224.39,C,P,D
500000204,33,2014-07-23,33,2014-08-06,,100000037,EUR,761.24,639.7,121.54,P,P,I
500000205,33,2014-07-24,33,2014-08-07,,100000042,EUR,101299.22,85125.4,16173.82,C,P,D
500000206,33,2014-07-25,33,2014-08-08,,100000044,EUR,250.73,210.7,40.03,C,P,D
500000207,33,2014-07-26,33,2014-08-09,,100000041,EUR,10549.35,8865,1684.35,P,P,I
500000208,33,2014-07-27,33,2014-08-10,,100000043,EUR,195.16,164,31.16,P,I,I
500000209,33,2014-07-28,33,2014-08-11,,100000044,EUR,3972.22,3338,634.22,C,P,D
500000210,33,2014-07-29,33,2014-08-12,,100000036,EUR,3598.92,3024.3,574.62,C,P,D
500000211,33,2014-07-30,33,2014-08-13,,100000041,EUR,325.94,273.9,52.04,X,I,I
500000212,33,2014-07-31,33,2014-08-14,,100000038,EUR,24395,20500,3895,C,P,D
500000213,33,2014-08-01,33,2014-08-15,,100000037,EUR,5527.55,4645,882.55,P,I,I
500000214,33,2014-08-02,33,2014-08-16,,100000037,EUR,3459.33,2907,552.33,P,P,D
500000215,33,2014-08-03,33,2014-08-17,,100000042,EUR,852.04,716,136.04,X,I,I
500000216,33,2014-08-04,33,2014-08-18,,100000041,EUR,1916.5,1610.5,306,N,I,I
500000217,33,2014-08-05,33,2014-08-19,,100000038,EUR,178.14,149.7,28.44,X,I,I
500000218,33,2014-08-06,33,2014-08-20,,100000036,EUR,871.55,732.4,139.15,N,I,I
500000219,33,2014-08-07,33,2014-08-21,,100000043,EUR,1028.15,864,164.15,P,I,I
500000220,33,2014-08-08,33,2014-08-22,,100000044,EUR,5523.38,4641.5,881.88,P,I,I
500000221,33,2014-08-09,33,2014-08-23,,100000036,EUR,187.54,157.6,29.94,N,I,I
500000222,33,2014-08-10,33,2014-08-24,,100000037,EUR,521.22,438,83.22,X,I,I
500000223,33,2014-08-11,33,2014-08-25,,100000042,EUR,411.5,345.8,65.7,N,I,I
500000224,33,2014-08-12,33,2014-08-26,,100000038,EUR,11552.52,9708,1844.52,C,P,D
500000225,33,2014-08-13,33,2014-08-27,,100000044,EUR,26581.03,22337,4244.03,X,I,I
500000226,33,2014-08-14,33,2014-08-28,,100000044,EUR,9417.66,7914,1503.66,N,I,I
500000227,33,2014-08-15,33,2014-08-29,,100000044,EUR,5631.08,4732,899.08,X,I,I
500000228,33,2014-08-16,33,2014-08-30,,100000042,EUR,1405.39,1181,224.39,C,P,D
500000229,33,2014-08-17,33,2014-08-31,,100000041,EUR,761.24,639.7,121.54,N,I,I
500000230,33,2014-08-18,33,2014-09-01,,100000037,EUR,101299.22,85125.4,16173.82,X,I,I
500000231,33,2014-08-19,33,2014-09-02,,100000041,EUR,250.73,210.7,40.03,N,I,I
500000232,33,2014-08-20,33,2014-09-03,,100000037,EUR,10549.35,8865,1684.35,N,I,I
500000233,33,2014-08-21,33,2014-09-04,,100000043,EUR,195.16,164,31.16,C,P,D
500000234,33,2014-08-22,33,2014-09-05,,100000044,EUR,107100,90000,17100,X,I,I
500000235,33,2014-08-23,33,2014-09-06,,100000036,EUR,4415.73,3710.7,705.03,N,I,I
500000236,33,2014-08-24,33,2014-09-07,,100000044,EUR,325.94,273.9,52.04,N,I,I
500000237,33,2014-08-25,33,2014-09-08,,100000038,EUR,24220.07,20353,3867.07,C,P,D
500000238,33,2014-08-26,33,2014-09-09,,100000037,EUR,4499.87,3781.4,718.47,P,P,I
500000239,33,2014-08-27,33,2014-09-10,,100000037,EUR,2727.24,2291.8,435.44,P,I,D
500000240,33,2014-08-28,33,2014-09-11,,100000042,EUR,530.62,445.9,84.72,X,I,I
500000241,33,2014-08-29,33,2014-09-12,,100000041,EUR,803.25,675,128.25,P,I,D
500000242,33,2014-08-30,33,2014-09-13,,100000036,EUR,178.14,149.7,28.44,N,I,I
500000243,33,2014-08-31,33,2014-09-14,,100000038,EUR,871.55,732.4,139.15,X,I,I
500000244,33,2014-09-01,33,2014-09-15,,100000043,EUR,6543.8,5499,1044.8,X,I,I
500000245,33,2014-09-02,33,2014-09-16,,100000044,EUR,113032.74,94985.5,18047.24,X,I,I
500000246,33,2014-09-03,33,2014-09-17,,100000036,EUR,114.24,96,18.24,N,I,I
500000247,33,2014-09-04,33,2014-09-18,,100000042,EUR,521.22,438,83.22,P,I,D
500000248,33,2014-09-05,33,2014-09-19,,100000037,EUR,411.5,345.8,65.7,X,I,I
500000249,33,2014-09-06,33,2014-09-20,,100000038,EUR,11379.97,9563,1816.97,C,P,D
500000250,33,2014-09-07,33,2014-09-21,,100000000,EUR,26581.03,22337,4244.03,N,I,I
500000251,33,2014-09-08,33,2014-09-22,,100000002,EUR,9417.66,7914,1503.66,C,P,D
500000252,33,2014-09-09,33,2014-09-23,,100000005,EUR,5631.08,4732,899.08,N,I,I
500000253,33,2014-09-10,33,2014-09-24,,100000006,EUR,1405.39,1181,224.39,C,P,D
500000254,33,2014-09-11,33,2014-09-25,,100000006,EUR,761.24,639.7,121.54,X,I,I
500000255,33,2014-09-12,33,2014-09-26,,100000008,EUR,101299.22,85125.4,16173.82,C,P,D
500000256,33,2014-09-13,33,2014-09-27,,100000003,EUR,250.73,210.7,40.03,N,I,I
500000257,33,2014-09-14,33,2014-09-28,,100000004,EUR,10549.35,8865,1684.35,P,I,D
500000258,33,2014-09-15,33,2014-09-29,,100000009,EUR,195.16,164,31.16,C,P,D
500000259,33,2014-09-16,33,2014-09-30,,100000000,EUR,3972.22,3338,634.22,X,I,I
500000260,33,2014-09-17,33,2014-10-01,,100000002,EUR,3598.92,3024.3,574.62,C,P,D
500000261,33,2014-09-18,33,2014-10-02,,100000004,EUR,325.94,273.9,52.04,C,P,D
500000262,33,2014-09-19,33,2014-10-03,,100000005,EUR,24395,20500,3895,X,I,I
500000263,33,2014-09-20,33,2014-10-04,,100000006,EUR,5527.55,4645,882.55,X,I,I
500000264,33,2014-09-21,33,2014-10-05,,100000006,EUR,3459.33,2907,552.33,X,I,I
500000265,33,2014-09-22,33,2014-10-06,,100000008,EUR,852.04,716,136.04,P,P,I
500000266,33,2014-09-23,33,2014-10-07,,100000004,EUR,1916.5,1610.5,306,P,P,D
500000267,33,2014-09-24,33,2014-10-08,,100000005,EUR,178.14,149.7,28.44,P,P,I
500000268,33,2014-09-25,33,2014-10-09,,100000002,EUR,871.55,732.4,139.15,P,P,I
500000269,33,2014-09-26,33,2014-10-10,,100000009,EUR,1028.15,864,164.15,X,I,I
500000270,33,2014-09-27,33,2014-10-11,,100000000,EUR,5523.38,4641.5,881.88,X,I,I
500000271,33,2014-09-28,33,2014-10-12,,100000002,EUR,187.54,157.6,29.94,P,P,D
500000272,33,2014-09-29,33,2014-10-13,,100000006,EUR,521.22,438,83.22,C,P,D
500000273,33,2014-09-30,33,2014-10-14,,100000008,EUR,411.5,345.8,65.7,P,P,D
500000274,33,2014-10-01,33,2014-10-15,,100000005,EUR,11552.52,9708,1844.52,C,P,D
500000275,33,2014-10-02,33,2014-10-16,,100000003,EUR,26581.03,22337,4244.03,N,I,I
500000276,33,2014-10-03,33,2014-10-17,,100000003,EUR,9417.66,7914,1503.66,C,P,D
500000277,33,2014-10-04,33,2014-10-18,,100000003,EUR,5631.08,4732,899.08,P,I,I
500000278,33,2014-10-05,33,2014-10-19,,100000008,EUR,1405.39,1181,224.39,P,P,D
500000279,33,2014-10-06,33,2014-10-20,,100000004,EUR,761.24,639.7,121.54,P,P,I
500000280,33,2014-10-07,33,2014-10-21,,100000006,EUR,101299.22,85125.4,16173.82,P,I,I
500000281,33,2014-10-08,33,2014-10-22,,100000004,EUR,250.73,210.7,40.03,C,P,D
500000282,33,2014-10-09,33,2014-10-23,,100000006,EUR,10549.35,8865,1684.35,X,I,I
500000283,33,2014-10-10,33,2014-10-24,,100000009,EUR,195.16,164,31.16,N,I,I
